address,city,state,zip,longitude,latitude,country,establishment
3001 Lusk Drive,Neosho,MO,64850,-94.3944,36.8415,United States,Denny's
1140 Technology Dr,O'fallon,MO,63368,-90.7059,38.7162,United States,Denny's
21921 S East Outer Road,Peculiar,MO,64078,-94.4545,38.7245,United States,Denny's
8810 E 350 Hwy,Raytown,MO,64133,-94.4766,38.9958,United States,Denny's
1419 Martin Springs Rd,Rolla,MO,65401,-91.7912,37.9431,United States,Denny's
2401 W Broadway,Sedalia,MO,65301,-93.2546,38.7052,United States,Denny's
4760 S Campbell Ave,Springfield,MO,65807,-93.2963,37.1282,United States,Denny's
1423 S 5th Street,St Charles,MO,63301,-90.4929,38.7712,United States,Denny's
4015 Frederick Blvd,St Joseph,MO,64506,-94.7966,39.777,United States,Denny's
11266 Midland Blvd,St Louis,MO,63114,-90.4072,38.7066,United States,Denny's
6441 S Lindberg Blvd,St Louis,MO,63123,-90.3391,38.5129,United States,Denny's
10575 Watson Rd,St Louis,MO,63127,-90.4052,38.5556,United States,Denny's
1515 S Hampton Ave,St Louis,MO,63139,-90.2882,38.6238,United States,Denny's
3939 Veterans,St Peters,MO,63376,-90.5669,38.7922,United States,Denny's
231 St Robert Blvd,St Robert,MO,65584,-92.1579,37.8252,United States,Denny's
825 North Loop Drive,Sullivan,MO,63080,-91.1571,38.226,United States,Denny's
1 Merlin Drive,Troy,MO,63379,-90.9685,38.9868,United States,Denny's
#1 Camp Branch Rd,Warrenton,MO,63383,-91.2275,38.8398,United States,Denny's
429 E Veterans Memorial,Warrenton,MO,63383,-91.1446,38.8193,United States,Denny's
102 Fore Drive,Wayland,MO,63472,-91.5804,40.3947,United States,Denny's
1839 Highway 1 South,Greenville,MS,38701,-91.04,33.3715,United States,Denny's
9351 Canal Rd,Gulfport,MS,39503,-89.1367,30.4213,United States,Denny's
7541 N Washington Street,Ocean Springs,MS,39564,-88.8419,30.4513,United States,Denny's
685 Hwy 80 East,Pearl,MS,39208,-90.1607,32.2767,United States,Denny's
500 Highway 12 E,Starkville,MS,39759,-88.8077,33.4545,United States,Denny's
501 N 27th St,Billings,MT,59101,-108.5079,45.7861,United States,Denny's
2010 Overland Ave,Billings,MT,59102,-108.5666,45.7546,United States,Denny's
3715 31st Street Sw,Great Falls,MT,59404,-111.3596,47.4705,United States,Denny's
2922 Brooks St,Missoula,MT,59801,-114.0253,46.8438,United States,Denny's
1 Regent Park Boulevard,Asheville,NC,28806,-82.582,35.5888,United States,Denny's
7135 Nc #4,Battleboro,NC,27809,-77.8158,36.0605,United States,Denny's
581 South Highway 9,Black Mountain,NC,28711,-82.319,35.6082,United States,Denny's
4541 Sunset Rd,Charlotte,NC,28216,-80.8513,35.3069,United States,Denny's
516 Tyvola Rd,Charlotte,NC,28217,-80.8861,35.1635,United States,Denny's
University of North Carolina At,Charlotte,NC,28223,-80.7286,35.3076,United States,Denny's
8031 Concord Mills Blvd,Concord,NC,28027,-80.7162,35.3703,United States,Denny's
"7021 Highway 751, #901",Durham,NC,27707,-78.9597,35.9202,United States,Denny's
5505 Raeford Rd,Fayetteville,NC,28304,-78.975,35.0442,United States,Denny's
808 S Memorial Dr,Greenville,NC,27834,-77.3959,35.6052,United States,Denny's
1043 Jimmie Kerr Road,Haw River,NC,27258,-79.3521,36.0702,United States,Denny's
1524 Dabney Dr,Henderson,NC,27536,-78.4346,36.3323,United States,Denny's
1550 Four Seasons,Hendersonville,NC,28792,-82.4487,35.3323,United States,Denny's
2207 N Marine Blvd,Jacksonville,NC,28546,-77.3859,34.7823,United States,Denny's
1800 Princeton-Kenly Road,Kenly,NC,27542,-78.1452,35.5748,United States,Denny's
975 S Main St,Kernersville,NC,27284,-80.0942,36.1091,United States,Denny's
101 Wintergreen Dr,Lumberton,NC,28358,-79.0038,34.6678,United States,Denny's
378 West Plaza Drive,Mooresville,NC,28117,-80.8567,35.5936,United States,Denny's
1209 Burkemount Avenue,Morganton,NC,28655,-81.6945,35.7181,United States,Denny's
4380 Fayetteville Rd,Raleigh,NC,27603,-78.6538,35.7204,United States,Denny's
3215 Wake Forest Rd,Raleigh,NC,27609,-78.6208,35.8265,United States,Denny's
55 Jr Road,Selma,NC,27576,-78.2871,35.5178,United States,Denny's
2025 E Dixon Blvd,Shelby,NC,28150,-81.4817,35.2666,United States,Denny's
2020 Highway 172,Sneads Ferry,NC,28460,-77.4301,34.55,United States,Denny's
1493 Us Hwy 74-A Bypass,Spindale,NC,28160,-81.8917,35.3327,United States,Denny's
103 Sedgehill Dr,Thomasville,NC,27360,-80.0726,35.8622,United States,Denny's
1201 S College Road,Wilmington,NC,28403,-77.8862,34.2142,United States,Denny's
2806 Raleigh Rd Parkway W,Wilson,NC,27893,-77.9554,35.7383,United States,Denny's
405 S 7th St,Bismarck,ND,58504,-100.7817,46.802,United States,Denny's
4437 13th Ave Sw,Fargo,ND,58103,-96.8602,46.8619,United States,Denny's
3770 32nd Avenue S,Grand Forks,ND,58201,-97.0825,47.8895,United States,Denny's
2701 S Broadway,Minot,ND,58701,-101.296,48.2035,United States,Denny's
3333 Ramada Road,Grand Island,NE,68801,-98.3428,40.8875,United States,Denny's
15010 South State Hwy 31,Gretna,NE,68028,-96.2418,41.137,United States,Denny's
3400 Newberry Road,North Platte,NE,69101,-100.7255,41.1018,United States,Denny's
201 Chuck Wagon Rd,Ogallala,NE,69153,-101.7149,41.1175,United States,Denny's
3509 S 84th St,Omaha,NE,68124,-96.0429,41.2263,United States,Denny's
34 Gusabel Avenue,Nashua,NH,03063,-71.4959,42.7674,United States,Denny's
92 Cluff Crossing Rd,Salem,NH,03079,-71.2185,42.7653,United States,Denny's
261 Plainfield Road,W Lebanon,NH,03784,-72.3239,43.6268,United States,Denny's
1286 St Georges Ave,Avenel,NJ,07001,-74.2933,40.5827,United States,Denny's
221 Us Hwy 130,Bordentown,NJ,08505,-74.7016,40.1441,United States,Denny's
326 Slapes Corner Road,Carney's Point,NJ,08069,-75.4841,39.6851,United States,Denny's
1410 Blackwood Clementon Rd,Clementon,NJ,08021,-75.0389,39.8034,United States,Denny's
752 Hwy #18,East Brunswick,NJ,08816,-74.3811,40.4261,United States,Denny's
242 E White Horse Pike,Galloway,NJ,08205,-74.5282,39.4459,United States,Denny's
335 Tilton Rd,Northfield,NJ,08225,-74.5568,39.3862,United States,Denny's
5550 Route 42,Turnersville,NJ,08012,-75.0472,39.7584,United States,Denny's
1001 W Landis Ave,Vineland,NJ,08360,-75.0446,39.4871,United States,Denny's
3513 S Delsea Dr,Vineland,NJ,08360,-75.0409,39.4357,United States,Denny's
930 S White Sands,Alamogordo,NM,88310,-105.9602,32.8809,United States,Denny's
9911 Avalon Rd Nw,Albuquerque,NM,87105,-106.7459,35.0784,United States,Denny's
1620 Towne Center Lane S.e,Albuquerque,NM,87106,-106.6298,35.0592,United States,Denny's
5201 San Antonio Drive,Albuquerque,NM,87109,-106.5864,35.1602,United States,Denny's
2400 San Mateo Blvd Ne,Albuquerque,NM,87110,-106.5878,35.1055,United States,Denny's
11261 Menaul Blvd Ne,Albuquerque,NM,87112,-106.516,35.1089,United States,Denny's
1602 Coors Road Nw,Albuquerque,NM,87121,-106.7057,35.1034,United States,Denny's
254 Us 550,Bernalillo,NM,87004,-106.5411,35.3175,United States,Denny's
810 W Pierce St,Carlsbad,NM,88220,-104.2357,32.4357,United States,Denny's
3501 N Prince St,Clovis,NM,88101,-103.1965,34.4339,United States,Denny's
120 N Platinum,Deming,NM,88030,-107.7562,32.2691,United States,Denny's
60 State Road 344,Edgewood,NM,87013,-106.1915,35.0695,United States,Denny's
600 Scott Ave,Farmington,NM,87401,-108.1897,36.7306,United States,Denny's
3810 E Hwy 66,Gallup,NM,87301,-108.7309,35.519,United States,Denny's
836 N Us 491,Gallup,NM,87301,-108.7589,35.5341,United States,Denny's
1700 Sidney Dr,Grants,NM,87020,-107.827,35.1251,United States,Denny's
5114 N Lovington Highway,Hobbs,NM,88240,-103.1778,32.7576,United States,Denny's
1 Giant Crossing,Jamestown,NM,87347,-108.4373,35.4785,United States,Denny's
740 S Main St,Las Cruces,NM,88001,-106.7777,32.3035,United States,Denny's
3901 Bataan Memorial Hwy West,Las Cruces,NM,88012,-106.7234,32.3824,United States,Denny's
11 Old Highway 70,Lordsburg,NM,88045,-108.9831,32.6111,United States,Denny's
1875 Emilio Lopez Loop,Los Lunas,NM,87031,-106.7568,34.815,United States,Denny's
430 Clayton Rd,Raton,NM,87740,-104.4357,36.885,United States,Denny's
2200 N Main St,Roswell,NM,88220,-104.5231,33.4187,United States,Denny's
26137 W Hwy 70,Ruidoso Downs,NM,88346,-105.587,33.3328,United States,Denny's
3004 Cerrillos Rd,Santa Fe,NM,87507,-105.9929,35.6545,United States,Denny's
2255 N Date St,Truth or Consequences,NM,87901,-107.2492,33.1554,United States,Denny's
2021 S Mountain Rd,Tucumcari,NM,88401,-103.7025,35.1521,United States,Denny's
900 Hwy 95 North,Beatty,NV,89003,-116.7518,36.9157,United States,Denny's
2299 N Carson St,Carson City,NV,89706,-119.7675,39.1815,United States,Denny's
2405 Moutain City Hwy,Elko,NV,89801,-115.7906,40.8369,United States,Denny's
480 Truck Inn Way,Fernley,NV,89408,-119.2179,39.6149,United States,Denny's
1201 W Warm Springs Rd,Henderson,NV,89014,-115.0375,36.0562,United States,Denny's
1 Main St,Jean,NV,89019,-115.3291,35.7781,United States,Denny's
5585 Simmons St,Las Vegas,NV,89031,-115.18,36.2614,United States,Denny's
450 Fremont Street,Las Vegas,NV,89101,-115.1413,36.1695,United States,Denny's
6300 W Charleston #110,Las Vegas,NV,89102,-115.2323,36.1592,United States,Denny's
3330 W Tropicana Avenue,Las Vegas,NV,89103,-115.184,36.1007,United States,Denny's
5045 W Tropicana,Las Vegas,NV,89103,-115.21,36.1008,United States,Denny's
1826 S Las Vegas Blvd,Las Vegas,NV,89104,-115.1537,36.1494,United States,Denny's
3001 S Las Vegas Blvd,Las Vegas,NV,89109,-115.1643,36.133,United States,Denny's
3081 S Maryland Park,Las Vegas,NV,89109,-115.1369,36.1339,United States,Denny's
3397 S Las Vegas Blvd,Las Vegas,NV,89109,-115.1719,36.1212,United States,Denny's
3771 S Las Vegas Blvd,Las Vegas,NV,89109,-115.1728,36.1039,United States,Denny's
310 N Nellis Blvd,Las Vegas,NV,89110,-115.0621,36.1645,United States,Denny's
8000 W Sahara Ave,Las Vegas,NV,89117,-115.2655,36.1439,United States,Denny's
2380 E Tropicana Ave,Las Vegas,NV,89119,-115.1192,36.1001,United States,Denny's
7200 S Las Vegas Blvd,Las Vegas,NV,89119,-115.1723,36.0583,United States,Denny's
5318 Boulder Highway,Las Vegas,NV,89122,-115.0572,36.1062,United States,Denny's
9320 S Eastern Ave,Las Vegas,NV,89123,-115.1185,36.0201,United States,Denny's
7341 W Lake Mead Blvd,Las Vegas,NV,89128,-115.2523,36.196,United States,Denny's
"7071 W Craig Rd, #101",Las Vegas,NV,89129,-115.2494,36.2405,United States,Denny's
9310 W Tropicana Ave,Las Vegas,NV,89147,-115.2948,36.1,United States,Denny's
Nellis Air Force Base,Las Vegas,NV,89191,-115.14,36.1719,United States,Denny's
2700 S Casino Dr,Laughlin,NV,89029,-114.5759,35.1503,United States,Denny's
3230 Losee Rd,N Las Vegas,NV,89030,-115.1265,36.2185,United States,Denny's
4280 W Craig Rd,N Las Vegas,NV,89031,-115.1981,36.2392,United States,Denny's
2400 North Rancho Dr,N Las Vegas,NV,89130,-115.1966,36.2003,United States,Denny's
240 S Nevada Hwy 160,Pahrump,NV,89048,-115.9878,36.2111,United States,Denny's
31900 S Las Vegas Blvd,Primm,NV,89019,-115.3874,35.6114,United States,Denny's
1100 E Plumb Lane,Reno,NV,89502,-119.7838,39.5059,United States,Denny's
680 N Wells Ave,Reno,NV,89512,-119.8033,39.5356,United States,Denny's
205 Nugget Ave,Sparks,NV,89431,-119.7456,39.5342,United States,Denny's
114 Wolf Road,Albany,NY,12205,-73.8078,42.7178,United States,Denny's
3920 Maple Road,Amherst,NY,14226,-78.8172,42.9909,United States,Denny's
176 Grant Ave,Auburn,NY,13021,-76.5492,42.9464,United States,Denny's
364 W Main St,Batavia,NY,14020,-78.2017,43.0044,United States,Denny's
1250 Upper Front St,Binghamton,NY,13901,-75.896,42.1573,United States,Denny's
805 Pennsylvania Ave,Brooklyn,NY,11207,-73.8901,40.658,United States,Denny's
2215 Delaware Ave,Buffalo,NY,14216,-78.8681,42.9444,United States,Denny's
4445 Main St,Buffalo,NY,14226,-78.7857,42.9635,United States,Denny's
5300 W Genessee St,Camillus,NY,13031,-76.269,43.0413,United States,Denny's
160 Eastern Blvd,Canandaigua,NY,14424,-77.2627,42.8784,United States,Denny's
371 Old Country Road,Carle Place,NY,11514,-73.6025,40.7454,United States,Denny's
255 Centereach Mall,Centereach,NY,11720,-73.0743,40.86,United States,Denny's
4610 Genesee St,Cheektowaga,NY,14225,-78.7156,42.9347,United States,Denny's
7873 Brewerton Road,Cicero,NY,13212,-76.1249,43.1511,United States,Denny's
8484 Allegheny Road,Corfu,NY,14036,-78.4058,42.9575,United States,Denny's
1 River St,Cortland,NY,13045,-76.1672,42.6066,United States,Denny's
126 Troy Rd,E Greenbush,NY,12061,-73.7012,42.6232,United States,Denny's
4 Perinton Hills Mall,Fairport,NY,14450,-77.4444,43.0682,United States,Denny's
963 Hempstead Turnpike,Franklin Square,NY,11010,-73.6758,40.7075,United States,Denny's
10390 Bennet Road,Fredonia,NY,14063,-79.3096,42.4536,United States,Denny's
4240 Lakeville Road,Geneseo,NY,14454,-77.7887,42.7971,United States,Denny's
813 Canandaigua Rd,Geneva,NY,14456,-77.0137,42.8569,United States,Denny's
5092 Camp Rd,Hamburg,NY,14075,-78.8541,42.7491,United States,Denny's
701 Mohawk St,Herkimer,NY,13350,-74.9925,43.0188,United States,Denny's
950 Chemung St,Horseheads,NY,14845,-76.8372,42.1588,United States,Denny's
323 Elmira Rd,Ithaca,NY,14850,-76.5113,42.4264,United States,Denny's
8710 Northern Blvd,Jackson Heights,NY,11372,-73.8806,40.756,United States,Denny's
4757 Transit Rd,Lancaster,NY,14043,-78.697,42.8675,United States,Denny's
697 Troy-Schenectady Rd,Latham,NY,12110,-73.7754,42.7559,United States,Denny's
5699 Transit Road,Lockport,NY,14094,-78.6969,43.1487,United States,Denny's
411 Route 211 East,Middletown,NY,10940,-74.3867,41.4558,United States,Denny's
201 Lawrence Road,N Syracuse,NY,13212,-76.144,43.1151,United States,Denny's
8548 Seneca Turnpike,New Hartford,NY,13413,-75.316,43.0792,United States,Denny's
150 Nassau St,New York,NY,10038,-74.0059,40.7116,United States,Denny's
1283 Rt 300,Newburgh,NY,12550,-74.0683,41.5071,United States,Denny's
443 Main St,Niagara Falls,NY,14301,-79.0627,43.0894,United States,Denny's
8020 Niagara Falls,Niagara Falls,NY,14304,-78.9715,43.0893,United States,Denny's
1143 Deer Park Ave,North Babylon,NY,11703,-73.3203,40.7354,United States,Denny's
1078 Glenwood Avenue,Oneida,NY,13421,-75.6411,43.077,United States,Denny's
4979 State Hwy 23,Oneonta,NY,13820,-75.0483,42.4482,United States,Denny's
3165 South Western Blvd,Orchard Park,NY,14127,-78.7473,42.7988,United States,Denny's
118 Victory Highway,Painted Post,NY,14870,-77.107,42.1712,United States,Denny's
248 Quaker Rd,Queensbury,NY,12804,-73.6502,43.3323,United States,Denny's
911 Jefferson Road,Rochester,NY,14623,-77.6175,43.0872,United States,Denny's
2890 W Ridge Road,Rochester,NY,14626,-77.7054,43.2103,United States,Denny's
200 S James St,Rome,NY,13440,-75.4588,43.2095,United States,Denny's
468 Louden Road,Saratoga Springs,NY,12866,-73.7446,43.0981,United States,Denny's
60 Nott Terrace,Schenectady,NY,12308,-73.9339,42.8137,United States,Denny's
6591 Thompson Road,Syracuse,NY,13206,-76.0922,43.0898,United States,Denny's
103 Elwood Davis Road,Syracuse,NY,13212,-76.1712,43.0934,United States,Denny's
3414 Erie Blvd,Syracuse,NY,13214,-76.0699,43.0471,United States,Denny's
180 N Genesee St,Utica,NY,13501,-75.2182,43.1101,United States,Denny's
4024 Vestal Parkway East,Vestal,NY,13850,-75.9768,42.0958,United States,Denny's
7503 Main St - Fisher,Victor,NY,14564,-77.447,43.0087,United States,Denny's
1881 Ridge Road,W Seneca,NY,14224,-78.7831,42.8288,United States,Denny's
1142 Arsenal St,Watertown,NY,13601,-75.9391,43.9769,United States,Denny's
1681 Home Ave,Akron,OH,44310,-81.4852,41.1166,United States,Denny's
2943 S Arlington Rd,Akron,OH,44312,-81.4923,40.9915,United States,Denny's
900 N Leavitt Avenue,Amherst,OH,44001,-82.2089,41.4175,United States,Denny's
738 State Rt 250 E,Ashland,OH,44805,-82.2656,40.8579,United States,Denny's
2349 Center Road,Austinburg,OH,44010,-80.8549,41.7881,United States,Denny's
4927 Mahoning Ave,Austintown,OH,44515,-80.7486,41.1001,United States,Denny's
420 E Main St,Beaverdam,OH,45808,-83.9687,40.8331,United States,Denny's
7735 State Rd Rt 37,Berkshire,OH,43074,-82.9226,40.2663,United States,Denny's
154 Boardman-Canfield Rd,Boardman Twp,OH,44512,-80.6673,41.0244,United States,Denny's
2031 Southgate Parkway,Cambridge,OH,43725,-81.5759,40.0046,United States,Denny's
4646 Tuscarawas,Canton,OH,44708,-81.4323,40.7954,United States,Denny's
Case Western Reserve University,Cleveland,OH,44106,-81.6106,41.5085,United States,Denny's
6850 Brook Park Road,Cleveland,OH,44129,-81.7319,41.4187,United States,Denny's
4331 W 150th Street,Cleveland,OH,44135,-81.8012,41.4365,United States,Denny's
3025 Olentangy River Road,Columbus,OH,43202,-83.0257,40.0222,United States,Denny's
1136 South Main Street,Dayton,OH,45409,-84.187,39.742,United States,Denny's
Wright State University,Dayton,OH,45435,-84.0642,39.7801,United States,Denny's
640 Tillotson St,Elyria,OH,44035,-82.1131,41.3994,United States,Denny's
1051 Interstate Court,Findlay,OH,45840,-83.6706,41.0598,United States,Denny's
1750 Cedar Street,Fremont,OH,43420,-83.1338,41.3638,United States,Denny's
6207 Wilson Mills Road,Highland Heights,OH,44143,-81.4556,41.539,United States,Denny's
2226 North Main,Hubbard,OH,44425,-80.5684,41.1819,United States,Denny's
6100 Rockside Rd,Independence,OH,44131,-81.6487,41.3957,United States,Denny's
9935 State Route 41,Jeffersonville,OH,43128,-83.5363,39.6452,United States,Denny's
720 N Lexington-Springmill Rd,Mansfield,OH,44906,-82.5904,40.7719,United States,Denny's
1050 Mt Vernon Ave,Marion,OH,43302,-83.1039,40.5807,United States,Denny's
3105 Medina Road,Medina Township,OH,44256,-81.7982,41.1364,United States,Denny's
7700 Mentor Avenue,Mentor,OH,44060,-81.3659,41.6596,United States,Denny's
10480 Baltimore,Millersport,OH,43046,-82.6006,39.938,United States,Denny's
1256 W High Extension,New Philadelphia,OH,44663,-81.473,40.4934,United States,Denny's
3960 Everhard Road Nw,North Canton,OH,44709,-81.4208,40.8596,United States,Denny's
25912 Lorain Road,North Olmsted,OH,44070,-81.9089,41.4208,United States,Denny's
8111 Day Dr,Parma,OH,44129,-81.7408,41.3805,United States,Denny's
26415 Warns Rd,Perrysburg,OH,43551,-83.459,41.5344,United States,Denny's
1122 Buck Road,Rossford,OH,43460,-83.5646,41.5869,United States,Denny's
3321 Milan Road,Sandusky,OH,44870,-82.6829,41.4271,United States,Denny's
68296 Red Roof Lane,St Clairsville,OH,43950,-80.8678,40.0755,United States,Denny's
9449 State Road 14,Streetsboro,OH,44241,-81.3454,41.2482,United States,Denny's
315 W Market Street,Tiffin,OH,44883,-83.1914,41.1132,United States,Denny's
6920 W Central Ave,Toledo,OH,43615,-83.7087,41.6743,United States,Denny's
34725 Euclid Avenue,Willoughby,OH,44094,-81.4405,41.6248,United States,Denny's
4020 Belmont Ave,Youngstown,OH,44505,-80.665,41.1536,United States,Denny's
Youngstown State University,Youngstown,OH,44555,-80.6486,41.1061,United States,Denny's
10 Airport Rd,Zanesville,OH,43701,-81.8978,39.9655,United States,Denny's
2705 W Broadway,Ardmore,OK,73401,-97.1649,34.1734,United States,Denny's
1255 W Gentry St,Checotah,OK,74426,-95.5311,35.4719,United States,Denny's
1100 E 2nd St,Edmond,OK,73034,-97.4657,35.6528,United States,Denny's
2703 S Country Club Rd,El Reno,OK,73036,-97.9726,35.5058,United States,Denny's
600 S 69 Bypass,Mcalester,OK,74501,-95.7685,34.9379,United States,Denny's
635 South 32nd Street,Muskogee,OK,74401,-95.4026,35.7471,United States,Denny's
315 S Meridian Avenue,Oklahoma City,OK,73108,-97.6012,35.4639,United States,Denny's
3030 South I-35,Oklahoma City,OK,73129,-97.4862,35.4308,United States,Denny's
3130 Douglas Blvd,Oklahoma City,OK,73150,-97.3708,35.4344,United States,Denny's
1617 Sw 74th Street,Oklahoma City,OK,73159,-97.5462,35.3917,United States,Denny's
